n,t,j,p
566,1,7,0.000151497561380062
566,1,8,0.008596473124120391
566,1,18,0.9812649190933727
566,2,1,0.0023674468511243247
566,2,2,0.001080754203766864
566,2,3,0.0014592570614111167
566,2,4,0.00034739961226494087
566,2,5,0.000702107482316173
566,2,6,0.004030145010243407
566,2,7,0.000151497561380062
566,2,8,0.008596473124120391
566,2,18,0.9812649190933727
567,1,1,0.006772159662389338
567,1,2,0.012364151119135814
567,1,3,0.7346754216588267
567,1,4,0.007280430055983543
567,1,5,0.013240760316710131
567,1,6,0.11736374300203224
567,1,7,0.05461428739633246
567,1,8,0.05368904678858976
568,1,1,0.058772485644217776
568,1,2,0.07389922372826875
568,1,3,0.0922464994069798
568,1,4,0.049246395593068835
568,1,5,0.045080408623976394
568,1,6,0.5244577992675915
568,1,7,0.14561707152806935
568,1,8,0.010680116207827646
569,1,1,0.10075187257302257
569,1,2,0.13967020077765044
569,1,3,0.08353997657041408
569,1,4,0.06826655895660134
569,1,5,0.036201291948155835
569,1,6,0.013598399933077838
569,1,7,0.01434546950752563
569,1,8,0.004806710515559685
569,1,13,0.5388195192179926
569,2,1,0.2536406110924047
569,2,2,0.07813138570508395
569,2,3,0.007129535733156483
569,2,4,0.012359384993143941
569,2,5,0.020250970417995656
569,2,6,0.007606932790443183
569,2,7,0.008024842843874233
569,2,8,0.0026888695739884097
569,2,9,0.3087523085194048
569,2,13,0.3014151583305046
569,3,1,0.18967632270873727
569,3,2,0.3829787927176199
569,3,3,0.005331575707302646
569,3,4,0.009242536856950881
569,3,5,0.015143984962129984
569,3,6,0.0056885805178025104
569,3,7,0.0060011000383020695
569,3,8,0.0020107777332697137
569,3,9,0.1585234699862917
569,3,13,0.22540285877159336
569,4,1,0.018624672472144107
569,4,2,0.05477233078051387
569,4,3,0.0023559984374501262
569,4,4,0.0040842339279222395
569,4,5,0.006692056319987491
569,4,6,0.002513757198063392
569,4,7,0.0026518581165144084
569,4,8,0.0008885533016354175
569,4,9,0.4591640271956466
569,4,13,0.44825251225012236
569,5,1,0.018638435557689934
569,5,2,0.05481280592310787
569,5,3,0.0016187688427647916
569,5,4,0.00408725205675233
569,5,5,0.0066970015529169424
569,5,6,0.002515614790749122
569,5,7,0.0026538177617198514
569,5,8,0.0008892099164092197
569,5,9,0.4595033359161254
569,5,13,0.44858375768176456
570,1,2,0.14431620366253048
570,1,3,0.020745129797543435
570,1,5,0.7380021451550067
570,1,7,0.04308351751240521
570,1,8,0.016740324022312607
570,1,9,0.009939771053745753
570,1,10,0.014596705932663665
570,1,11,0.012576202863791979
570,2,1,0.005121830773626338
570,2,2,0.13528615855561751
570,2,5,0.6918244292047464
570,2,7,0.06314254315209651
570,2,10,0.013683371811898411
570,2,12,0.001392170060988138
570,2,17,0.08954949644102651
571,1,1,0.014237837358741602
571,1,2,0.25969855068973824
571,1,3,0.07480086041955229
571,1,4,0.4602581700871375
571,1,5,0.08390076106074114
571,1,6,0.008589596913175035
571,1,7,0.07757948095161012
571,1,8,0.020934742519303946
572,1,1,0.004599292675194464
572,1,2,0.006175467936328973
572,1,3,0.9414157329476639
572,1,4,0.0028738318591826333
572,1,5,0.02536873490609759
572,1,6,0.0047834723787762625
572,1,7,0.007001879836594005
572,1,8,0.007781587460162193
572,2,1,0.004599292675194464
572,2,2,0.006175467936328973
572,2,3,0.9414157329476639
572,2,4,0.0028738318591826333
572,2,5,0.02536873490609759
572,2,6,0.0047834723787762625
572,2,7,0.007001879836594005
572,2,8,0.007781587460162193
572,3,1,0.026084624366087453
572,3,2,0.006042172896470008
572,3,3,0.9210956456375334
572,3,4,0.002811801331914536
572,3,5,0.024821160768340834
572,3,6,0.0046802230140370665
572,3,7,0.00685074702179693
572,3,8,0.007613624963819779
572,4,1,0.008673650261875486
572,4,2,0.043506928923678974
572,4,3,0.7374068716355621
572,4,5,0.04784203783083215
572,4,7,0.013204608005453002
572,4,10,0.06283967868476396
572,4,12,0.0865262246578345
573,1,2,0.002955385354367745
573,1,3,0.0012596504423461146
573,1,5,0.006210254858568916
573,1,7,0.0013268369929872548
573,1,8,0.0010562524440687106
573,1,9,0.06927296520062112
573,1,10,0.027383799319565437
573,1,11,0.010033012414142568
573,1,14,0.8805018429733322
574,1,2,0.4851126966919155
574,1,3,0.04782788494351732
574,1,5,0.025986231936546946
574,1,7,0.009709968540135287
574,1,8,0.3534637218993129
574,1,9,0.03550399062534238
574,1,10,0.013342449698183814
574,1,11,0.029053055665045686
574,2,2,0.4602078099003746
574,2,3,0.04537248011053763
574,2,5,0.040432229978479894
574,2,7,0.015107834104505525
574,2,8,0.3353174766271351
574,2,9,0.05524100291349849
574,2,10,0.02075964672333144
574,2,11,0.027561519642137145
574,3,2,0.6701070514672572
574,3,3,0.0402818753319666
574,3,5,0.021886273174148232
574,3,7,0.01341279754712782
574,3,8,0.1815098968677629
574,3,9,0.029902374437973143
574,3,10,0.018430500144749465
574,3,11,0.02446923102901465
575,1,1,0.11833330764948317
575,1,2,0.5595983185235958
575,1,3,0.08640754196825373
575,1,4,0.08492539492858173
575,1,5,0.0736404202208511
575,1,6,0.01789968038722053
575,1,7,0.02851768678332086
575,1,8,0.030677649538693
576,1,1,0.037887726534598015
576,1,2,0.017820687398017586
576,1,3,0.0471651085637903
576,1,4,0.0048391775046283305
576,1,5,0.05572149205013388
576,1,6,0.02333080793144192
576,1,7,0.019974029190182423
576,1,8,0.00855866297459447
576,1,15,0.7847023078526131
577,1,1,0.006188930136207235
577,1,2,0.34978449601334183
577,1,3,0.31451161073106687
577,1,5,0.0499803045896213
577,1,7,0.07392703697511992
577,1,12,0.00895607319422642
577,1,16,0.19665154836041654
577,2,1,0.0029947385623881164
577,2,2,0.4536587649315972
577,2,3,0.4079110152311054
577,2,4,0.06184101983803327
577,2,5,0.017410600937996325
577,2,6,0.00403732121896405
577,2,7,0.025752426878358575
577,2,8,0.013148566143505583
577,2,16,0.013245546258051473
577,3,3,0.8109814050285366
577,3,5,0.04808257264652005
577,3,12,0.023093611093432054
577,3,13,0.04411234430421992
577,3,14,0.008838789142910862
577,3,15,0.015219503385766907
577,3,18,0.04967177439861357
577,4,1,0.007357099393106614
577,4,2,0.4158068109837991
577,4,3,0.3738761190561023
577,4,5,0.04277218826487791
577,4,7,0.06326534360538955
577,4,10,0.047419711485726795
577,4,12,0.010646544590377529
577,4,17,0.03885618262062031
577,5,1,0.007357099393106614
577,5,2,0.4158068109837991
577,5,3,0.3738761190561023
577,5,5,0.04277218826487791
577,5,7,0.06326534360538955
577,5,10,0.047419711485726795
577,5,12,0.010646544590377529
577,5,17,0.03885618262062031
577,6,1,0.007357099393106614
577,6,2,0.4158068109837991
577,6,3,0.3738761190561023
577,6,5,0.04277218826487791
577,6,7,0.06326534360538955
577,6,10,0.047419711485726795
577,6,12,0.010646544590377529
577,6,17,0.03885618262062031
577,7,1,0.003180082566538176
577,7,2,0.17973115762121827
577,7,3,0.16160675080307874
577,7,5,0.01848814090526939
577,7,7,0.3790752401854811
577,7,10,0.020497017880079713
577,7,12,0.0046019346805962445
577,7,17,0.23281967535773834
577,8,1,0.003180082566538176
577,8,2,0.17973115762121827
577,8,3,0.16160675080307874
577,8,5,0.01848814090526939
577,8,7,0.3790752401854811
577,8,10,0.020497017880079713
577,8,12,0.0046019346805962445
577,8,17,0.23281967535773834
577,9,1,0.007685839570175823
577,9,2,0.43438647089670906
577,9,3,0.3905821733056361
577,9,7,0.06609225393348259
577,9,10,0.04953858517730623
577,9,12,0.011122268346005363
577,9,17,0.04059240877068493
577,10,1,0.003925449032683628
577,10,2,0.22185760402924123
577,10,3,0.19948509208226994
577,10,7,0.33685879740497693
577,10,10,0.02530122955198812
577,10,12,0.005680563212572457
577,10,17,0.20689126468626776
578,1,2,0.20633676486512126
578,1,3,0.009994955806448448
578,1,5,0.004292733434218255
578,1,10,0.07122473679846508
578,1,12,0.0026118537396722192
578,1,13,0.028348366586142485
578,1,14,0.0027213688267882868
578,1,16,0.14048927996697652
578,1,19,0.5339799399761673
578,2,2,0.15277113956579844
578,2,3,0.04815988638972813
578,2,5,0.020684188954588248
578,2,10,0.34319063523415677
578,2,12,0.28548714197878694
578,2,13,0.13659431222719023
578,2,14,0.013112695649751158
578,3,3,0.037051440114069856
578,3,5,0.015913222513799164
578,3,12,0.009682178120261384
578,3,13,0.056286679598809626
578,3,14,0.010088152070566419
578,3,15,0.012785854621377124
578,3,16,0.8581924729611164
578,4,1,0.0030214483318504247
578,4,2,0.05307894212515457
578,4,3,0.7086734182084826
578,4,4,0.013622283618815591
578,4,5,0.013417328776717563
578,4,6,0.0017494243926042534
578,4,7,0.00145385201650466
578,4,8,0.003754040156307898
578,4,10,0.06386600406854853
578,4,19,0.1373632583050138
578,5,1,0.009808008947549575
578,5,2,0.17230105635172385
578,5,3,0.05431653728782483
578,5,4,0.044219680413193144
578,5,5,0.043554370699321596
578,5,6,0.005678856035646885
578,5,7,0.004719390179860472
578,5,8,0.012186096003825694
578,5,10,0.20731724343766508
578,5,19,0.4458987606433888
579,1,2,0.9184979403073914
579,1,3,0.006903439295579333
579,1,5,0.029238564333751837
579,1,12,0.004254944376982562
579,1,13,0.008512857970328925
579,1,14,0.005452727715902183
579,1,16,0.027139526000063884
580,1,1,0.002129734046281404
580,1,2,0.002771662129515759
580,1,3,0.0025018902188880094
580,1,4,0.0031832662120647097
580,1,5,0.01971428871548979
580,1,6,0.14088424010441417
580,1,7,0.7359067462380838
580,1,8,0.053229699884104476
580,1,10,0.03967847245115785
580,2,2,0.07156943731951709
580,2,3,0.011371043822223273
580,2,5,0.15988152183832927
580,2,7,0.10362019528008845
580,2,8,0.004200399158368541
580,2,9,0.04595008228496179
580,2,10,0.5741920592815837
580,2,11,0.029215261014927846
580,3,2,0.11840578724679604
580,3,3,0.010542912038357577
580,3,5,0.2645109165098984
580,3,7,0.17143114793582115
580,3,8,0.012399979483893793
580,3,9,0.07602065729140858
580,3,10,0.2983543368580917
580,3,11,0.04833426263573288
580,4,1,0.004397899734276982
580,4,2,0.005723480903254679
580,4,3,0.0028953636817403328
580,4,4,0.006573443126674085
580,4,5,0.04070999628084845
580,4,6,0.005051109986728572
580,4,7,0.8516431496952214
580,4,8,0.0010695309385919767
580,4,10,0.08193602565266336
580,5,2,0.12638972709749816
580,5,3,0.011253806138407303
580,5,5,0.2823465248561979
580,5,7,0.18299051513806447
580,5,8,0.00415709222224829
580,5,9,0.04547632795752583
580,5,10,0.31847196062513083
580,5,11,0.028914045964927314
581,1,2,0.019398000499110404
581,1,3,0.034081533265507134
581,1,5,0.02429339020021547
581,1,10,0.09987125156192818
581,1,12,0.3060105054239715
581,1,13,0.5163453190492673
582,1,2,0.011899813671385323
582,1,3,0.11592475768880707
582,1,5,0.0032365529727630326
582,1,10,0.059960265003505334
582,1,12,0.7082520356114475
582,1,13,0.10072657505209169
582,2,2,0.012443776812078767
582,2,3,0.12122389908865631
582,2,5,0.0033845019716888217
582,2,10,0.02303895551016694
582,2,12,0.7406275847026188
582,2,13,0.0716671976857218
582,2,16,0.027614084229068546
582,3,2,0.013404435113202051
582,3,3,0.13058237173829512
582,3,5,0.003645785178818912
582,3,10,0.02481756052649675
582,3,12,0.7978039587271705
582,3,16,0.02974588871601681
582,4,2,0.019295851371101614
582,4,3,0.127898156564019
582,4,5,0.0052481531931299705
582,4,10,0.06615331801361057
582,4,12,0.7814045208581388
582,5,2,0.0020732762213462007
582,5,3,0.13850698699584071
582,5,5,0.0005638969233352519
582,5,10,0.007107958004184288
582,5,12,0.846220060684105
582,5,13,0.005527821171188515
582,6,2,0.01835170943588745
582,6,3,0.12164012675614413
582,6,5,0.004991362165008611
582,6,10,0.06291645012480891
582,6,12,0.7431705625673427
582,6,13,0.04892978895080819
583,1,1,0.06624639158195955
583,1,2,0.06884978476679929
583,1,3,0.03430299273820653
583,1,4,0.017517929956169218
583,1,5,0.030062141611697388
583,1,6,0.0167061055809138
583,1,7,0.06194914570647318
583,1,8,0.01201430471152587
583,1,16,0.6923512033462552
583,2,3,0.0457088454913292
583,2,5,0.9542911545086707
584,1,1,0.014823560557639
584,1,2,0.030887839549129246
584,1,3,0.8341820773514981
584,1,4,0.0053103399121443295
584,1,5,0.01134877796555519
584,1,6,0.04646623408525417
584,1,7,0.014428195531439904
584,1,8,0.04255297504734041
585,1,1,0.006306565772886939
585,1,2,0.04861479692178199
585,1,3,0.042448526439207726
585,1,4,0.023236952212553424
585,1,5,0.0318007316388359
585,1,6,0.012632077986568123
585,1,7,0.017812063785535077
585,1,8,0.057901385358760604
585,1,17,0.37163052692039594
585,1,19,0.3876163729634743
585,2,1,0.001823763348838819
585,2,2,0.014058663309017028
585,2,3,0.012275471234260052
585,2,4,0.006719774804564427
585,2,5,0.009196290170873585
585,2,6,0.003653005721532434
585,2,7,0.00515097919677567
585,2,8,0.01674420409889116
585,2,17,0.15809798822839066
585,2,19,0.7722798598868562
585,3,1,0.005764981228022402
585,3,2,0.09617280002866857
585,3,3,0.026377168789567154
585,3,4,0.021241448694271102
585,3,5,0.02906980241503836
585,3,6,0.011547281846573677
585,3,7,0.016282429622380832
585,3,8,0.05292902852211801
585,3,17,0.499753399971045
585,3,19,0.24086165888231487
586,1,1,0.0074439886558991175
586,1,2,0.8675513332045824
586,1,3,0.014399203210856784
586,1,4,0.0318115089580484
586,1,5,0.043577599431284066
586,1,6,0.009308953337583043
586,1,7,0.01568603189883438
586,1,8,0.010221381302911527
587,1,1,0.005950106606849438
587,1,2,0.20428254971427234
587,1,3,0.012811395600301003
587,1,4,0.022562568050039453
587,1,5,0.09574933420786312
587,1,6,0.016494628238330918
587,1,7,0.629524197613964
587,1,8,0.012625219968379748
588,1,1,0.0023355938455360144
588,1,2,0.01016760845868366
588,1,3,0.00559665044284976
588,1,4,0.012801021083718308
588,1,5,0.028740878891455438
588,1,6,0.38464359525253483
588,1,7,0.49363123056738456
588,1,8,0.062083421457837386
588,2,1,0.001429249135238038
588,2,2,0.006221991732332856
588,2,3,0.003424828259828217
588,2,4,0.00783348883584227
588,2,5,0.017587765261543827
588,2,6,0.3941105793490137
588,2,7,0.5057806568596341
588,2,8,0.06361144056656702
589,1,1,0.7101607671871351
589,1,2,0.014267543542058532
589,1,3,0.145399555032136
589,1,4,0.010678061255227137
589,1,5,0.012292917138680703
589,1,6,0.06723211234941934
589,1,7,0.0008105378394640836
589,1,8,0.03915850565587904
589,2,1,0.7854965670854805
589,2,2,0.015781083651550693
589,2,3,0.16082393819905774
589,2,4,0.011810819249184423
589,2,5,0.013596983469174786
589,2,6,0.009685444216822289
589,2,7,0.0005963647211742704
589,2,8,0.0022087994075550574
589,3,1,0.7779106975121357
589,3,2,0.01562867911240561
589,3,3,0.15927079402176822
589,3,4,0.011696757217429021
589,3,5,0.013465671700912328
589,3,6,0.009591907822562369
589,3,7,0.010248024506883821
589,3,8,0.002187468105902697
589,4,1,0.7201977862166485
589,4,2,0.01446919310178184
589,4,3,0.09808649548119681
589,4,4,0.01082897905999624
589,4,5,0.01246665842227467
589,4,6,0.102499283138041
589,4,7,0.00631121867420509
589,4,8,0.03514038590585576
589,5,2,0.024410130809130324
589,5,3,0.07322124027203587
589,5,5,0.009306318747026325
589,5,7,0.0004081758426279872
589,5,8,0.002272692069127505
589,5,9,0.5792895455996908
589,5,10,0.14727394932309995
589,5,11,0.16381794733726135
589,6,1,0.3703244726860503
589,6,2,0.011184688910824978
589,6,3,0.033549873227273784
589,6,5,0.006410334486917185
589,6,7,0.0014359718557683746
589,6,8,0.001565465007689147
589,6,9,0.39902348640861335
589,6,10,0.10144454558597882
589,6,11,0.07506116183088407
589,7,1,0.43332734016250773
589,7,2,0.019674629044615977
589,7,3,0.05901651047278145
589,7,4,0.006515561117445698
589,7,5,0.007500917162238743
589,7,6,0.005343075904635005
589,7,7,0.0004945756261180289
589,7,8,0.0012185071359124059
589,7,9,0.466908883373745
589,8,1,0.4330574854811926
589,8,2,0.01966237666573576
589,8,3,0.058979757929957834
589,8,4,0.006511503550553476
589,8,5,0.0074962459646871924
589,8,6,0.005339748503126143
589,8,7,0.0011170178142014687
589,8,8,0.0012177483103679144
589,8,9,0.46661811578017753
589,9,1,0.30863522250218495
589,9,2,0.021066137516341336
589,9,3,0.32273625205444967
589,9,4,0.004640675694396047
589,9,5,0.005342490590300201
589,9,6,0.003805578988057047
589,9,7,0.0003522590066757626
589,9,8,0.0008678755900142119
589,9,9,0.33255350805758066
589,10,1,0.30863522250218495
589,10,2,0.021066137516341336
589,10,3,0.32273625205444967
589,10,4,0.004640675694396047
589,10,5,0.005342490590300201
589,10,6,0.003805578988057047
589,10,7,0.0003522590066757626
589,10,8,0.0008678755900142119
589,10,9,0.33255350805758066
590,1,1,0.0048181833224777105
590,1,2,0.019822446238440775
590,1,3,0.011513960932725359
590,1,4,0.004441762936367214
590,1,5,0.010267758219349938
590,1,6,0.06555037375031586
590,1,7,0.0417108713550863
590,1,8,0.8418746432452369
590,2,1,0.03531324026317403
590,2,2,0.3263137916476774
590,2,3,0.0843876709508516
590,2,4,0.032554394730530185
590,2,5,0.07525405089352774
590,2,6,0.04239919648612169
590,2,7,0.04043371842550563
590,2,8,0.36334393660261183
591,1,2,0.04603385333389105
591,1,3,0.3983979559942138
591,1,5,0.5461497725260362
591,1,12,0.0051982755119524965
591,1,13,0.004220142633906476
591,2,2,0.04550853980488813
591,2,3,0.3938516531962946
591,2,5,0.5399174056136063
591,2,10,0.01141146115213815
591,2,12,0.00513895559288974
591,2,13,0.0041719846401831705
591,3,2,0.04550853980488813
591,3,3,0.3938516531962946
591,3,5,0.5399174056136063
591,3,10,0.01141146115213815
591,3,12,0.00513895559288974
591,3,13,0.0041719846401831705
591,4,2,0.04582761144231485
591,4,3,0.39661304462804214
591,4,5,0.543702900191611
591,4,10,0.004480222198222344
591,4,12,0.005174986082611371
591,4,13,0.004201235457198384
591,5,2,0.04548668995075953
591,5,3,0.3936625545961738
591,5,5,0.5396581769808105
591,5,10,0.01140598220768866
591,5,12,0.005136488244331438
591,5,13,0.004169981559965576
591,5,14,0.00048012646027058726
591,6,2,0.045506846519527286
591,6,3,0.39383699873272443
591,6,5,0.5398973163239277
591,6,10,0.007943065874098777
591,6,12,0.005138764382222186
591,6,13,0.0029039531731214004
591,6,14,0.00048033921925621885
591,6,16,0.004292715775122289
591,7,2,0.08992249729499206
591,7,3,0.377080667152772
591,7,5,0.5169266495745863
591,7,10,0.004259580461058019
591,7,12,0.0049201286517630465
591,7,13,0.00278040052972311
591,7,16,0.00411007633510549
591,8,2,0.04582203313854964
591,8,3,0.39656476744381747
591,8,5,0.5436367186944778
591,8,10,0.00447967684925977
591,8,12,0.005174356164458516
591,8,16,0.004322447709436923
591,9,2,0.04582203313854964
591,9,3,0.39656476744381747
591,9,5,0.5436367186944778
591,9,10,0.00447967684925977
591,9,12,0.005174356164458516
591,9,16,0.004322447709436923
591,10,2,0.04582203313854964
591,10,3,0.39656476744381747
591,10,5,0.5436367186944778
591,10,10,0.00447967684925977
591,10,12,0.005174356164458516
591,10,16,0.004322447709436923
592,1,1,0.0049477865500136544
592,1,2,0.05396853740090024
592,1,5,0.08874045279642313
592,1,6,0.0454909483057321
592,1,7,0.6718438168119255
